"","Country","Unit","Research Cycle","R. Cycle ID","Project Code","Item Type","output item id","HQ Update Request"
"923","SOM","research design","","SOM1903","","ll matrix","SOM1903_Kismayo_Cash_Market_Feasability_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"924","SOM","research design","","SOM1904","","ll matrix","SOM1904_Market_Price_Monitoring_LL_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"925","SOM","research design","","SOM1905a","","ll matrix","SOM1905a_Cash Consoritum Baseline_LL_1",""
"926","SOM","research design","","SOM1906","","ll matrix","SOM1906_JMCNA_LL_1",""
"927","SOM","research design","","SOM1907","","ll matrix","SOM1907_Social Cohesion Assessment_LL_1",""
"928","SOM","research design","","SOM1705","","M&E","SOM1705_WPM_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"929","SOM","research design","","SOM1707b","","M&E","SOM1707b_CCCM_Comprehensive_Site_Assessment_M&E_1",""
"930","SOM","research design","","SOM1805b","","M&E","SOM1805b_DSIRS_Thematic_Youth_M&E_1",""
"931","SOM","research design","","SOM1805c","","M&E","SOM1805c_DSIRS_Youth Thematic Galkacyo_M&E_1",""
"932","SOM","research design","","SOM1807","","M&E","SOM1807_Expenditure_Partners_Assessment_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"933","SOM","research design","","SOM1808a","","M&E","SOM1808a_Longitudinal_study_Baseline_ME_1",""
"934","SOM","research design","","SOM1901","","M&E","SOM1901_Somalia_AOK_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"935","SOM","research design","","SOM1903","","M&E","SOM1903_Kismayo_Cash_Market_Feasability_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"936","SOM","research design","","SOM1904","","M&E","SOM1904_Market_Price_Monitoring_M&E_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"937","SOM","research design","","SOM1905a","","M&E","SOM1905a_Cash Consoritum Baseline_M&E_1",""
"938","SOM","research design","","SOM1906","","M&E","SOM1906_JMCNA_M&E_1",""
"939","SOM","research design","","SOM1907","","M&E","SOM1907_Social Cohesion Assessment_M&E_1",""
"940","SOM","research design","","SOM1807","","ToR","SOM1807_Expenditure_Partners_Assessment_TOR_1",""
"941","SOM","research design","","SOM1905a","","ToR","SOM1905a_Cash Consoritum Baseline_TOR_1",""
"942","SOM","research design","","SOM1905b","","ToR","SOM1905b_Cash Consortium PDM_TOR_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"943","SOM","research design","","SOM1906","","ToR","SOM1906_JMCNA_Data Analysis Plan_1",""
"944","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 18 - Lakes State_analysis","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"945","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q1 19 - Central and Eastern Equatoria_analysis",""
"946","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q1 19 - Unity_analysis","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"947","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q1 19 - Western Equatoria_analysis",""
"948","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Central and Eastern Equatoria_analysis",""
"949","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - GBeG_analysis",""
"950","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Jonglei_analysis",""
"951","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Lakes State_analysis",""
"952","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Unity_analysis",""
"953","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Upper Nile_analysis",""
"954","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Western Equatoria_analysis",""
"955","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q2 19 - Central and Eastern Equatoria_analysis",""
"956","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - GBeG_analysis",""
"957","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Jonglei_analysis",""
"958","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Lakes State_analysis",""
"959","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Unity_analysis",""
"960","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Upper Nile_analysis",""
"961","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Western Equatoria_analysis",""
"962","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q3 19 - Central and Eastern Equatoria_analysis",""
"963","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - GBeG_analysis",""
"964","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Jonglei_analysis",""
"965","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Lakes State_analysis",""
"966","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Unity_analysis",""
"967","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Upper Nile_analysis",""
"968","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Western Equatoria_analysis",""
"969","SSD","data","","SSD1701a","","analysis","SSD1701a_AoK Quartely SO_Q4 19 - Central and Eastern Equatoria_analysis",""
"970","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_7_National_analysis",""
"971","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_8_National_analysis",""
"972","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_9_National_analysis",""
"973","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_10_National_analysis",""
"974","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_11_National_analysis",""
"975","SSD","data","","SSD1701a","","analysis","SSD1701a_Monthly Sectoral Analysis_2019_12_National_analysis",""
"976","SSD","data","","SSD1701c","","analysis","SSD1701c_Ad-hoc food and livelihoods_analysis_1",""
"977","SSD","data","","SSD1809","","analysis","SSD1809_Malnutrition_Monitoring_Analysis_1_KII",""
"978","SSD","data","","SSD1809","","analysis","SSD1809_Malnutrition_Monitoring_Analysis_2_FGD",""
"979","SSD","data","","SSD1902","","analysis","SSD1902_FSL Shock Monitoring_Analysis_1_Q1",""
"980","SSD","data","","SSD1902","","analysis","SSD1902_FSL Shock Monitoring_Analysis_2_Q2",""
"981","SSD","data","","SSD1902","","analysis","SSD1902_FSL Shock Monitoring_Analysis_3_Q3",""
"982","SSD","data","","SSD1902","","analysis","SSD1902_FSL Shock Monitoring_Analysis_4_Q4",""
"983","SSD","data","","SSD1904","","analysis","SSD1904_Displacement  Baseline_Analysis_1_KI ",""
"984","SSD","data","","SSD1904","","analysis","SSD1904_Displacement  Baseline_Analysis_2_FGD",""
"985","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_KI_Round1",""
"986","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_KI_Round2",""
"987","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_FGD_Round2",""
"988","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_KI_Round3","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"989","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_FGD_Round3","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"990","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_KI_Round4","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"991","SSD","data","","SSD1905","","analysis","SSD1905_AAP Community Perceptions Tracking_Analysis_1_FGD_Round4","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"992","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 1- May 2019",""
"993","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 2- June 2019",""
"994","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 3- July 2019",""
"995","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 4- August 2019",""
"996","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 5- September 2019",""
"997","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 6- October 2019",""
"998","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 7- November 2019",""
"999","SSD","data","","SSD1907a","","analysis","SSD1907a_JMMI_Analysis_1_Month 8 (Final round)- December 2019",""
"1000","SSD","data","","SSD1907b","","analysis","SSD1907b_RMA_Supply Chain_Analysis_1 round 1",""
"1001","SSD","data","","SSD1907b","","analysis","SSD1907b_RMA_Supply Chain_Analysis_1 round 2",""
"1002","SSD","data","","SSD1909","","analysis","SSD_1909_WASHmapping_analysis_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1003","SSD","data","","SSD1701c","","data","SSD1701c_Ad-hoc food and livelihoods_data_1",""
"1004","SSD","data","","SSD1701c","","data","SSD1701c_Ad-hoc food and livelihoods_DDR_1",""
"1005","SSD","data","","SSD1809","","data","SSD1809_Malnutrition_Monitoring_Data_1_KII",""
"1006","SSD","data","","SSD1809","","data","SSD1809_Malnutrition_Monitoring_Data_2_FGD",""
"1007","SSD","data","","SSD1902","","data","SSD1902_FSL Shock Monitoring_Data_1_Q1",""
"1008","SSD","data","","SSD1902","","data","SSD1902_FSL Shock Monitoring_Data_2_Q2",""
"1009","SSD","data","","SSD1902","","data","SSD1902_FSL Shock Monitoring_Data_3_Q3",""
"1010","SSD","data","","SSD1902","","data","SSD1902_FSL Shock Monitoring_Data_4_Q4",""
"1011","SSD","data","","SSD1904","","data","SSD1904_Displacement  Baseline_Data_1_KI ",""
"1012","SSD","data","","SSD1904","","data","SSD1904_Displacement  Baseline_Data_2_FGD",""
"1013","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_KI_Round2",""
"1014","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_FGD_Round2",""
"1015","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_KI_Round3","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1016","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_FGD_Round3","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1017","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_KI_Round4","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1018","SSD","data","","SSD1905","","data","SSD1905_AAP Community Perceptions Tracking_Data_1_FGD_Round4","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1019","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 1- May 2019",""
"1020","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 2- June 2019",""
"1021","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 3- July 2019",""
"1022","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 4- August 2019",""
"1023","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 5- September 2019",""
"1024","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 6- October 2019",""
"1025","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 7- November 2019",""
"1026","SSD","data","","SSD1907a","","data","SSD1907a_JMMI_Data_1_Month 8 (Final round)- December 2019",""
"1027","SSD","data","","SSD1907b","","data","SSD1907b_RMA_Supply Chain_Data_1 round 1",""
"1028","SSD","data","","SSD1907b","","data","SSD1907b_RMA_Supply Chain_Data_1 round 2",""
"1029","SSD","data","","SSD1908","","data","SSD1908_MSNA_DDR_1",""
"1030","SSD","data","","SSD1909","","data","SSD_1909_WASHmapping_DATA_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1031","SSD","data","","SSD1909","","data","SSD_1909_WASHmapping_DDR_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1032","SSD","data","","SSD1708","","data & analysis","SSD1708_PortandRoadMonitoring_April2019_Analysis_2",""
"1033","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-6 - Renk data / analysis",""
"1034","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-7 - Renk data / analysis",""
"1035","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-8 - Renk data / analysis",""
"1036","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-9 - Renk data / analysis",""
"1037","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-10 - Renk data / analysis",""
"1038","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-11 - Renk data / analysis",""
"1039","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-12 - Renk data / analysis",""
"1040","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-6 - Yambio data / analysis",""
"1041","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-7 - Yambio data / analysis",""
"1042","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-8 - Yambio data / analysis",""
"1043","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-9 - Yambio data / analysis",""
"1044","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-10 - Yambio data / analysis",""
"1045","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-11 - Yambio data / analysis",""
"1046","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-12 - Yambio data / analysis",""
"1047","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-7 - Akobo data / analysis",""
"1048","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-8 - Akobo data / analysis",""
"1049","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-9 - Akobo data / analysis",""
"1050","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-10 - Akobo data / analysis",""
"1051","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-11 - Akobo data / analysis",""
"1052","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-12 - Akobo data / analysis",""
"1053","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-7 - Kapoeta data / analysis",""
"1054","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-8 - Kapoeta data / analysis",""
"1055","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-9 - Kapoeta data / analysis",""
"1056","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-10 - Kapoeta data / analysis",""
"1057","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-11 - Kapoeta data / analysis",""
"1058","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-12 - Kapoeta data / analysis",""
"1059","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-1 - Nyal data / analysis",""
"1060","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-5 - Nyal data / analysis",""
"1061","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-6 - Nyal data / analysis",""
"1062","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-7 - Nyal data / analysis",""
"1063","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-8 - Nyal data / analysis",""
"1064","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-9 - Nyal data / analysis",""
"1065","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-10 - Nyal data / analysis",""
"1066","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-11 - Nyal data / analysis",""
"1067","SSD","data","","SSD1708","","data & analysis","SSD1708_PRM_2019-12 - Nyal data / analysis",""
"1068","SSD","GIS","","SSD1701a","","map","AoK GBeG Q1 2019 SO maps",""
"1069","SSD","GIS","","SSD1701a","","map","AoK Central and Eastern Equatoria Q4 2018 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1070","SSD","GIS","","SSD1701a","","map","AoK Jonglei Q4 2018 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1071","SSD","GIS","","SSD1701a","","map","AoK Lakes State Q4 2018 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1072","SSD","GIS","","SSD1701a","","map","AoK Unity Q4 2018 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1073","SSD","GIS","","SSD1701c","","map","SSD1701c_Ad-hoc food and livelihoods_Map_1",""
"1074","SSD","GIS","","SSD1901","","map","SSD1901_INT_System_Factsheet_Feb2019",""
"1075","SSD","GIS","","SSD1904","","map","SSD1904_Displacement  Baseline_Maps_1",""
"1076","SSD","GIS","","SSD1905","","map","SSD1905_AAP Community Perceptions Tracking_Report_Maps Round1",""
"1077","SSD","GIS","","SSD1906","","map","SSD1906_Kurwai RNA_map",""
"1078","SSD","GIS","","SSD1909","","map","SSD_1909_WASHmapping_map_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1079","SSD","other","","SSD1808","","","SSD_1808_Jamjang_HC_Perception Assessment_M&E_1",""
"1080","SSD","other","","SSD1808","","","SSD_1808_Jamjang_HC_Perception Assessment_LL_1",""
"1081","SSD","other","","SSD1909","","brief","SSD_1909_WASHmapping_Brief_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1082","SSD","other","","SSD1909","","methodology toolkit","SSD_1909_WASHmapping_methodology toolkit_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1083","SSD","other","","SSD1901","","online dashboard","SSD1901_INT_System_Dashboard_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1084","SSD","other","","SSD1907a","","online dashboard","SSD1907a_JMMI_Online dashboard_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1085","SSD","other","","SSD1902","","profile","SSD1902_FSL Shock Monitoring_Profile_1_Q1",""
"1086","SSD","other","","SSD1902","","profile","SSD1902_FSL Shock Monitoring_Profile_2_Q2",""
"1087","SSD","other","","SSD1902","","profile","SSD1902_FSL Shock Monitoring_Profile_3_Q3",""
"1088","SSD","other","","SSD1902","","profile","SSD1902_FSL Shock Monitoring_Profile_4_Q4",""
"1089","SSD","other","","SSD1907b","","profile","SSD1907b_RMA_Supply Chain_Profile_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1090","SSD","other","","SSD1907b","","profile","SSD1907b_RMA_Supply Chain_Profile_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1091","SSD","other","","SSD1908","","profile","SSD1908_MSNA_Profile_1",""
"1092","SSD","other","","SSD1701a","","situation overview","AoK Equatorias Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1093","SSD","other","","SSD1701a","","situation overview","AoK Upper Nile Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1094","SSD","other","","SSD1701a","","situation overview","AoK Jonglei Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1095","SSD","other","","SSD1701a","","situation overview","AoK Unity Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1096","SSD","other","","SSD1701a","","situation overview","AoK BeG Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1097","SSD","other","","SSD1701a","","situation overview","AoK Lakes Q2 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1098","SSD","other","","SSD1701a","","situation overview","AoK Unity Q1 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1099","SSD","other","","SSD1701a","","situation overview","AoK Lakes Q1 2019 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1100","SSD","other","","SSD1701a","","situation overview","AoK Lakes Q4 2018 SO","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1101","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets December 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1102","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets November 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1103","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets October 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1104","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1105","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1106","SSD","reporting","","SSD1701a","","factsheet","AoK Sectoral factsheets July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1107","SSD","reporting","","SSD1703b","","factsheet","SSD_1703b -Yambio  water point mapping ",""
"1108","SSD","reporting","","SSD1708","","factsheet","Akobo Port Monitoring September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1109","SSD","reporting","","SSD1708","","factsheet","Akobo Port Monitoring August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1110","SSD","reporting","","SSD1708","","factsheet","Akobo Port Monitoring July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1111","SSD","reporting","","SSD1708","","factsheet","Kapoeta Road Monitoring September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1112","SSD","reporting","","SSD1708","","factsheet","Kapoeta Road Monitoring August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1113","SSD","reporting","","SSD1708","","factsheet","Kapoeta Road Monitoring July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1114","SSD","reporting","","SSD1708","","factsheet","Kapoeta Road Monitoring June 2019",""
"1115","SSD","reporting","","SSD1708","","factsheet","Nyal Port Monitoring September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1116","SSD","reporting","","SSD1708","","factsheet","Nyal Port Monitoring August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1117","SSD","reporting","","SSD1708","","factsheet","Nyal Port Monitoring July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1118","SSD","reporting","","SSD1708","","factsheet","Nyal Port Monitoring June 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1119","SSD","reporting","","SSD1708","","factsheet","Nyal Port Monitoring May 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1120","SSD","reporting","","SSD1708","","factsheet","Renk Road Monitoring September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1121","SSD","reporting","","SSD1708","","factsheet","Renk Road Monitoring August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1122","SSD","reporting","","SSD1708","","factsheet","Renk Road Monitoring July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1123","SSD","reporting","","SSD1708","","factsheet","Renk Road Monitoring June 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1124","SSD","reporting","","SSD1708","","factsheet","Yambio Road Monitoring September 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1125","SSD","reporting","","SSD1708","","factsheet","Yambio Road Monitoring August 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1126","SSD","reporting","","SSD1708","","factsheet","Yambio Road Monitoring July 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1127","SSD","reporting","","SSD1708","","factsheet","Yambio Road Monitoring June 2019","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1128","SSD","reporting","","SSD1802","","factsheet","SSD1802_UNHCR_MSNA_Factsheet_4",""
"1129","SSD","reporting","","SSD1808","","factsheet","SSD1808_Jamjang_HC_Perception Assessment_Factsheet_1",""
"1130","SSD","reporting","","SSD1905","","factsheet","SSD1905_AAP Community Perceptions Tracking_Factsheets_Round2","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1131","SSD","reporting","","SSD1905","","factsheet","SSD1905_AAP Community Perceptions Tracking_Factsheets_Round3","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1132","SSD","reporting","","SSD1905","","factsheet","SSD1905_AAP Community Perceptions Tracking_Factsheets_Round4","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1133","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1134","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1135","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1136","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1137","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1138","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1139","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1140","SSD","reporting","","SSD1907a","","factsheet","SSD1907a_JMMI_FS_1",""
"1141","SSD","reporting","","SSD1909","","factsheet","SSD_1909_WASHmapping_factsheet_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1142","SSD","reporting","","SSD1701c","","presentation","SSD1701c_Ad-hoc food and livelihoods_Presentation_1",""
"1143","SSD","reporting","","SSD1802","","presentation","SSD1802_UNHCR_MSNA_Final_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1144","SSD","reporting","","SSD1802","","presentation","SSD1802_UNHCR_MSNA_Preliminary_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1145","SSD","reporting","","SSD1808","","presentation","SSD1808_Jamjang_HC_Perception Assessment_Presentation_1",""
"1146","SSD","reporting","","SSD1809","","presentation","SSD1809_Malnutrition_Monitoring_Presentation_1_Preliminary",""
"1147","SSD","reporting","","SSD1809","","presentation","SSD1809_Malnutrition_Monitoring_Presentation_2_Final",""
"1148","SSD","reporting","","SSD1901","","presentation","SSD1901_INT_System_Presentation_Feb2019",""
"1149","SSD","reporting","","SSD1904","","presentation","SSD1904_Displacement  Baseline_Presentation_1_PRELIM",""
"1150","SSD","reporting","","SSD1904","","presentation","SSD1904_Displacement  Baseline_Presentation_2_FINAL",""
"1151","SSD","reporting","","SSD1906","","presentation","SSD1906_Kurwai RNA_Presentation_1",""
"1152","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
"1153","SSD","reporting","","SSD1907a","","presentation","SSD1907a_JMMI_Presentation_1","Estimated date of submission to HQ missing, please add in ""Date to HQ"" column"
